community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_acald_e	0.5	0.06	1	0.03	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_etoh_e	0.5	0.14	1	0.07	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_fe2_e	0.5	0.13	1	0.065	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_glyc_e	0.5	0.01	1	0.005	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_h2_e	0.5	0.2	1	0.1	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_h2o_e	0.5	0.01	1	0.005	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_h2s_e	0.5	0.88	1	0.44	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_h_e	0.5	0.28	1	0.14	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_hom__L_e	0.5	0.03	1	0.015	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_indole_e	0.5	0.11	1	0.055	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Methylibium_petroleiphilum_PM1_	M_lac__L_e	0.5	0.04	1	0.02	1883.2009.303.Crump.Artic.LTREB.main.lane3.NoIndex
