community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_4abz_e	0.7058823529411765	0.01	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_fe2_e	0.7058823529411765	0.29	1	0.2047058823529411	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_fe3pyovd_kt_e	0.7058823529411765	0.71	1	0.5011764705882353	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_glc__D_e	0.7058823529411765	0.02	1	0.0141176470588235	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_glyc3p_e	0.7058823529411765	0.04	1	0.028235294117647	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_h2o_e	0.7058823529411765	0.02	1	0.0141176470588235	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_h2s_e	0.7058823529411765	0.01	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_mal__L_e	0.7058823529411765	0.56	1	0.3952941176470589	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_nh4_e	0.7058823529411765	0.02	1	0.0141176470588235	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_o2_e	0.7058823529411765	0.29	1	0.2047058823529411	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_rib__D_e	0.7058823529411765	0.02	1	0.0141176470588235	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_provencensis_SN12_	M_ser__L_e	0.7058823529411765	0.01	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_4abz_e	0.3529411764705882	0.01	1	0.0035294117647058	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_fe2_e	0.3529411764705882	0.29	1	0.1023529411764705	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_fe3pyovd_kt_e	0.3529411764705882	0.71	1	0.2505882352941176	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_glyc3p_e	0.3529411764705882	0.04	1	0.0141176470588235	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_h2o_e	0.3529411764705882	0.02	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_h2s_e	0.3529411764705882	0.01	1	0.0035294117647058	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_nh4_e	0.3529411764705882	0.02	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_rib__D_e	0.3529411764705882	0.02	1	0.0070588235294117	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Actinomyces_urogenitalis_DSM_15434_	M_ser__L_e	0.3529411764705882	0.01	1	0.0035294117647058	1773.Columb.passer5.crop
all	minimal	Actinomyces_cardiffensis_F0333_	Atopobium_rimae_ATCC_49626_	M_fe2_e	0.4705882352941176	0.29	1	0.1364705882352941	1773.Columb.passer5.crop
