community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_ala__D_e	0.4	0.01	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_cu2_e	0.4	0.96	1	0.384	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_etoh_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_fe2_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_fe3_e	0.4	0.98	1	0.392	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_fe3pyovd_kt_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_glyc_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_gua_e	0.4	0.01	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_h2o_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_h_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Campylobacter_jejuni_isolate_W1_	M_nh4_e	0.4	0.02	1	0.008	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_ala__D_e	0.2	0.01	1	0.002	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_fe2_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_fe3_e	0.2	0.98	1	0.196	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_fe3pyovd_kt_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_glyc_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_h2o_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_h_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_nac_e	0.2	0.01	1	0.002	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_nh4_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Coprococcus_comes_ATCC_27758_	M_o2_e	0.2	0.99	1	0.198	894.OR334.lane3.NoIndex.L003
all	minimal	Bacillus_humi_DSM_16318_	Helicobacter_winghamensis_ATCC_BAA_430_	M_etoh_e	0.2	0.02	1	0.004	894.OR334.lane3.NoIndex.L003
