community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_acald_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_cellb_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_cu2_e	1.0	0.98	1	0.98	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_etoh_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_fe2_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_fe3_e	1.0	0.51	1	0.51	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_glyc_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_gthrd_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_h2s_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_h_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_inost_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_lys__L_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_nh4_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_orn_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_pi_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_ppap_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Bradyrhizobium_erythrophlei_GAS401_	M_s_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_acald_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_cellb_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_cgly_e	1.0	0.05	1	0.05	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_etoh_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_fe2_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_fe3_e	1.0	0.51	1	0.51	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_glyc_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_h2s_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_h_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_lys__L_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_nh4_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_pi_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Caballeronia_glathei_DSM_50014_	M_s_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_acald_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_arg__L_e	1.0	0.04	1	0.04	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_etha_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_etoh_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_fe2_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_fe3_e	1.0	0.51	1	0.51	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_glyc_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_h2s_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_h_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_lys__L_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_nh4_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_orn_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Marivita_cryptomonadis_CL_SK44_	M_pi_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_acald_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_fe2_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_fe3_e	1.0	0.51	1	0.51	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_h_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_nh4_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Phascolarctobacterium_succinatutens_YIT_12067_	M_ppap_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Pseudobutyrivibrio_ruminis_HUN009_	M_acald_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Pseudobutyrivibrio_ruminis_HUN009_	M_fe2_e	1.0	0.02	1	0.02	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Pseudobutyrivibrio_ruminis_HUN009_	M_fe3_e	1.0	0.51	1	0.51	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Pseudobutyrivibrio_ruminis_HUN009_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	894.UY1776.lane5.NoIndex.L005
all	minimal	Bacillus_cecembensis_DSM_21993_	Pseudobutyrivibrio_ruminis_HUN009_	M_glyc_e	1.0	0.03	1	0.03	894.UY1776.lane5.NoIndex.L005
