community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_acald_e	0.5	0.04	1	0.02	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_arg__L_e	0.5	0.03	1	0.015	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_cu2_e	0.5	1.0	1	0.5	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_etoh_e	0.5	0.02	1	0.01	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3_e	0.5	0.63	1	0.315	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_fe3pyovd_kt_e	0.5	0.02	1	0.01	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glc__D_e	0.5	0.02	1	0.01	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_glyc_e	0.5	0.01	1	0.005	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_gua_e	0.5	0.01	1	0.005	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2o_e	0.5	0.01	1	0.005	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h2s_e	0.5	0.46	1	0.23	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_h_e	0.5	0.01	1	0.005	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_leu__L_e	0.5	0.01	1	0.005	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Janthinobacterium_agaricidamnosum_NBRC_102515_DSM_9628_	M_o2_e	0.5	1.0	1	0.5	1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex
