community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_acald_e	1.0	0.06	1	0.06	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_fe2_e	1.0	0.54	1	0.54	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_fe3_e	1.0	0.47	1	0.47	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_glyc_e	1.0	0.02	1	0.02	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_h2o_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_indole_e	1.0	0.07	1	0.07	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_lys__L_e	1.0	0.02	1	0.02	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_nh4_e	1.0	0.02	1	0.02	895.Puhimau.mat.3
all	minimal	Acidobacterium_ailaaui_PMMR2_	Caballeronia_glathei_DSM_50014_	M_pi_e	1.0	0.04	1	0.04	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_acald_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_anhgm_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_bz_e	0.5	1.0	1	0.5	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_co_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_cu2_e	0.5	1.0	1	0.5	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_etha_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_etoh_e	0.5	0.02	1	0.01	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_fe2_e	0.5	0.17	1	0.085	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_fe3_e	0.5	0.18	1	0.09	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_glyc_e	0.5	0.14	1	0.07	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_h2o_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_h_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_inost_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_lys__L_e	0.5	0.02	1	0.01	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_nh4_e	0.5	0.11	1	0.055	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_o2_e	0.5	0.64	1	0.32	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_ptrc_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Acidobacterium_ailaaui_PMMR2_	M_urea_e	0.5	0.16	1	0.08	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_acald_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_co_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_etoh_e	0.5	0.02	1	0.01	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_fe2_e	0.5	0.17	1	0.085	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_fe3_e	0.5	0.18	1	0.09	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_glyc_e	0.5	0.14	1	0.07	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_gua_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_h2o_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_h_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_hxan_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_ins_e	0.5	0.19	1	0.095	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_lys__L_e	0.5	0.02	1	0.01	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_nh4_e	0.5	0.11	1	0.055	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_rib__D_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_thym_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Caballeronia_glathei_DSM_50014_	Paraburkholderia_sprentiae_WSM5005_	M_ura_e	0.5	0.01	1	0.005	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_acald_e	1.0	0.2	1	0.2	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_ala__D_e	1.0	0.04	1	0.04	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_etoh_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_fe2_e	1.0	0.65	1	0.65	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_fe3pyovd_kt_e	1.0	0.35	1	0.35	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_h2o_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_h_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_hxan_e	1.0	0.04	1	0.04	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_pi_e	1.0	0.95	1	0.95	895.Puhimau.mat.3
all	minimal	Chthonomonas_calidirosea_T49_	Caballeronia_glathei_DSM_50014_	M_rib__D_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_acac_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_acald_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_anhgm_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_arg__L_e	0.625	0.92	1	0.5750000000000001	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_bz_e	0.625	1.0	1	0.625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_co_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_cu2_e	0.625	1.0	1	0.625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_etoh_e	0.625	0.05	1	0.03125	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_fe2_e	0.625	0.07	1	0.04375	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_fe3_e	0.625	0.31	1	0.19375	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_fe3pyovd_kt_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_glyald_e	0.625	0.39	1	0.24375	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_glyc_e	0.625	0.03	1	0.01875	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_h2s_e	0.625	0.27	1	0.16875	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_h_e	0.625	0.01	1	0.00625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_indole_e	0.625	0.03	1	0.01875	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_inost_e	0.625	0.02	1	0.0125	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_lys__L_e	0.625	0.23	1	0.14375	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_nh4_e	0.625	0.02	1	0.0125	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_o2_e	0.625	1.0	1	0.625	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Acidobacterium_ailaaui_PMMR2_	M_orn_e	0.625	0.09	1	0.0562499999999999	895.Puhimau.mat.3
all	minimal	Frateuria_terrea_CGMCC_1_7053_	Caballeronia_glathei_DSM_50014_	M_acald_e	1.0	0.01	1	0.01	895.Puhimau.mat.3
