community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_acac_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_acald_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_arg__L_e	1.0	0.16	1	0.16	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_fe2_e	1.0	0.57	1	0.57	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_fe3pyovd_kt_e	1.0	0.12	1	0.12	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_glyc_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_h_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_indole_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_leu__L_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_lys__L_e	1.0	0.01	1	0.01	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_pi_e	1.0	1.0	1	1.0	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_radicis_N35_	Acinetobacter_brisouii_CIP_110357_	M_s_e	1.0	0.29	1	0.29	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_acald_e	0.125	0.42	1	0.0525	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_fe2_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_fe3_e	0.125	0.07	1	0.00875	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_h2_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_h2o_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_h2s_e	0.125	0.5	1	0.0625	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_h_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_indole_e	0.125	0.02	1	0.0025	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_rib__D_e	0.125	0.5	1	0.0625	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_s_e	0.125	0.05	1	0.00625	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_radicis_N35_	M_ura_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Curtobacterium_pusillum_AA3_	M_acald_e	0.125	0.42	1	0.0525	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Curtobacterium_pusillum_AA3_	M_fe2_e	0.125	0.01	1	0.00125	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Curtobacterium_pusillum_AA3_	M_fe3_e	0.125	0.07	1	0.00875	1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex
