community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_asp__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.5	0.96	1	0.48	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_glyc_e	0.5	0.03	1	0.015	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_gua_e	0.5	0.26	1	0.13	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_istfrnB_e	0.5	0.04	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_mal__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_nh4_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_pi_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_thym_e	0.5	0.06	1	0.03	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_trp__L_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Rhodoferax_saidenbachensis_DSM_22694_	M_ura_e	0.5	0.03	1	0.015	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_acald_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_agm_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_ala__L_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_arg__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_asp__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_cellb_e	0.5	0.04	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_cgly_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_cit_e	0.5	0.17	1	0.085	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_cu2_e	0.5	0.93	1	0.465	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_fe3_e	0.5	0.96	1	0.48	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_glc__D_e	0.5	0.19	1	0.095	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_glyc3p_e	0.5	0.96	1	0.48	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_glyc_e	0.5	0.03	1	0.015	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_gthrd_e	0.5	0.17	1	0.085	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_gua_e	0.5	0.26	1	0.13	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_mal__L_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_nh4_e	0.5	0.01	1	0.005	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_pi_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_thym_e	0.5	0.06	1	0.03	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_trp__L_e	0.5	0.02	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acidovorax_valerianellae_DSM_16619_	Serratia_marcescens_subsp_marcescens_Db11_	M_ura_e	0.5	0.03	1	0.015	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_acald_e	1.0	0.02	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_cu2_e	1.0	1.0	1	1.0	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_etoh_e	1.0	0.38	1	0.38	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_fe2_e	1.0	0.99	1	0.99	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_fe3pyovd_kt_e	1.0	0.02	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_glyc_e	1.0	0.01	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_h2o_e	1.0	0.01	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_h2s_e	1.0	0.44	1	0.44	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_h_e	1.0	0.02	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_indole_e	1.0	0.02	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_lac__L_e	1.0	0.01	1	0.01	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_brisouii_CIP_110357_	Acidovorax_valerianellae_DSM_16619_	M_lys__L_e	1.0	0.02	1	0.02	1883.2009.377.Crump.Artic.LTREB.main.lane3.NoIndex
