community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_fe3_e	1.0	0.46	1	0.46	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_glc__D_e	1.0	0.02	1	0.02	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_h2o_e	1.0	0.02	1	0.02	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_h_e	1.0	0.02	1	0.02	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_istfrnA_e	1.0	0.56	1	0.56	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_istfrnB_e	1.0	0.01	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_nh4_e	1.0	0.02	1	0.02	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_o2_e	1.0	1.0	1	1.0	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_rib__D_e	1.0	0.01	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Demequina_aurantiaca_NBRC_106265_	M_thr__L_e	1.0	1.0	1	1.0	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_arg__L_e	0.5	0.02	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_cgly_e	0.5	0.04	1	0.02	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_etoh_e	0.5	0.02	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_fe3_e	0.5	0.46	1	0.23	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_glc__D_e	0.5	0.02	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Chryseobacterium_arachidis_DSM_27619_	Janibacter_melonis_CD11_4_	M_glyc_e	0.5	0.02	1	0.01	1883.2009.297.Crump.Artic.LTREB.main.lane3.NoIndex
