community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_acald_e	0.8	0.12	1	0.096	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_alaala_e	0.8	0.01	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_fe2_e	0.8	0.17	1	0.136	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_fe3_e	0.8	0.83	1	0.664	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_fe3pyovd_kt_e	0.8	0.01	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_h2s_e	0.8	0.61	1	0.488	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_h_e	0.8	0.01	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_no2_e	0.8	0.01	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_pi_e	0.8	0.01	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Acidovorax_radicis_N35_	M_tre6p_e	0.8	0.25	1	0.2	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_LalaDgluMdap_e	0.4	0.02	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_acald_e	0.4	0.12	1	0.048	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_etoh_e	0.4	0.02	1	0.008	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_fe2_e	0.4	0.17	1	0.068	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_fe3_e	0.4	0.83	1	0.332	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_fe3pyovd_kt_e	0.4	0.01	1	0.004	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_h2s_e	0.4	0.61	1	0.244	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
all	minimal	Acinetobacter_johnsonii_XBB1_	Bacillus_humi_DSM_16318_	M_h_e	0.4	0.01	1	0.004	1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex
