community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_acald_e	1.0	0.02	1	0.02	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_anhgm_e	1.0	0.02	1	0.02	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_arg__L_e	1.0	0.02	1	0.02	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_fe2_e	1.0	0.04	1	0.04	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_fe3_e	1.0	0.28	1	0.28	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_h2s_e	1.0	0.01	1	0.01	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_h_e	1.0	0.02	1	0.02	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_o2_e	1.0	1.0	1	1.0	804.LS11.127
all	minimal	Caldimonas_manganoxidans_ATCC_BAA_369_	Cellulomonas_massiliensis_JC225_	M_ura_e	1.0	0.01	1	0.01	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_fe2_e	0.4	0.06	1	0.024	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_fe3pyovd_kt_e	0.4	0.04	1	0.016	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_glyc_e	0.4	0.02	1	0.008	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_h2o_e	0.4	0.02	1	0.008	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_h2s_e	0.4	0.06	1	0.024	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_h_e	0.4	0.02	1	0.008	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_lys__L_e	0.4	0.35	1	0.1399999999999999	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Caldimonas_manganoxidans_ATCC_BAA_369_	M_pi_e	0.4	0.29	1	0.1159999999999999	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_etoh_e	0.2	0.03	1	0.006	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_fe2_e	0.2	0.06	1	0.012	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_fe3pyovd_kt_e	0.2	0.04	1	0.008	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_glyc_e	0.2	0.02	1	0.004	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_h2o_e	0.2	0.02	1	0.004	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_h_e	0.2	0.02	1	0.004	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_lys__L_e	0.2	0.35	1	0.0699999999999999	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_pi_e	0.2	0.29	1	0.0579999999999999	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Paenisporosarcina_indica_PN2_	M_ppap_e	0.2	0.71	1	0.142	804.LS11.127
all	minimal	Cellulomonas_massiliensis_JC225_	Pseudomonas_fuscovaginae_LMG_2158_	M_arg__L_e	0.2	0.03	1	0.006	804.LS11.127
